日期,指数名称,指数代码,当前PE,当前PB,最高PE,最低PE,PE百分位,最高PB,最低PB,PB百分位,ROE,当前PB倍数,分组,成交额,涨跌量,涨跌幅,收盘价,开盘价,最高价,最低价
2019-07-30,全指医药,000991.SH,29.26,3.5,73.26,24.04,13.63%,8.42,2.75,12.09%,10.24%,2.4057,LOW,226.887亿元,63.384,0.7122%,8962.1751,8900.5036,8986.3809,8900.5036
2019-07-31,全指医药,000991.SH,29.11,3.48,73.26,24.04,12.6%,8.42,2.75,11.54%,10.25%,2.4195,LOW,213.410亿元,-44.73,-0.499%,8917.4448,8945.3281,8952.0151,8897.3826
2019-08-01,全指医药,000991.SH,28.91,3.46,73.26,24.04,11.25%,8.42,2.75,10.75%,10.26%,2.4335,LOW,224.641亿元,-61.10,-0.685%,8856.3375,8872.6585,8888.2603,8832.5370
2019-08-02,全指医药,000991.SH,28.65,3.43,73.26,24.04,9.91%,8.42,2.75,10.16%,10.27%,2.4548,LOW,251.607亿元,-78.99,-0.891%,8777.3439,8691.2319,8791.4731,8672.3726
2019-08-05,全指医药,000991.SH,28.14,3.37,73.26,24.04,8.23%,8.42,2.75,8.4%,10.27%,2.4985,LOW,239.951亿元,-158.4,-1.804%,8618.9038,8753.4693,8787.1390,8618.9038
2019-08-06,全指医药,000991.SH,27.81,3.33,73.26,24.04,7.46%,8.42,2.75,7.489%,10.28%,2.5285,LOW,273.577亿元,-100.9,-1.170%,8517.9079,8478.3117,8545.8795,8374.1816
2019-08-07,全指医药,000991.SH,27.93,3.35,73.26,24.04,7.969%,8.42,2.75,7.939%,10.28%,2.5134,LOW,200.114亿元,37.084,0.4353%,8554.9927,8562.3601,8607.2976,8531.5498
2019-08-08,全指医药,000991.SH,28.33,3.4,73.26,24.04,8.89%,8.42,2.75,9.68%,10.31%,2.4765,LOW,204.471亿元,122.45,1.4313%,8677.4448,8578.5479,8685.2439,8578.5479
2019-08-09,全指医药,000991.SH,28.14,3.39,73.26,24.04,8.37%,8.42,2.75,9.54%,10.31%,2.4838,LOW,240.826亿元,-23.72,-0.273%,8653.7233,8719.3085,8779.0105,8639.8050
2019-08-12,全指医药,000991.SH,28.53,3.44,73.26,24.04,9.82%,8.42,2.75,10.81%,10.32%,2.4477,LOW,218.567亿元,121.27,1.4013%,8774.9972,8660.4738,8774.9972,8641.7408
2019-08-13,全指医药,000991.SH,28.53,3.44,73.26,24.04,9.77%,8.42,2.75,11.0%,10.31%,2.4477,LOW,234.799亿元,-2.042,-0.023%,8772.955,8718.0576,8786.1542,8702.5679
2019-08-14,全指医药,000991.SH,28.94,3.49,73.26,24.04,11.97%,8.42,2.75,12.35%,10.31%,2.4126,LOW,300.086亿元,128.92,1.4695%,8901.8801,8857.9411,8925.9056,8836.2908
2019-08-15,全指医药,000991.SH,29.22,3.52,73.26,24.04,13.91%,8.42,2.75,14.13%,10.33%,2.3920,LOW,324.043亿元,84.648,0.9509%,8986.529,8753.3027,8986.5290,8739.3887
2019-08-16,全指医药,000991.SH,29.46,3.56,73.26,24.04,15.97%,8.42,2.75,15.80%,10.33%,2.3652,LOW,358.945亿元,74.555,0.8296%,9061.084,8983.9239,9113.6904,8968.3122
2019-08-19,全指医药,000991.SH,30.13,3.64,73.26,24.04,19.28%,8.42,2.75,19.38%,10.35%,2.3132,LOW,434.866亿元,204.75,2.2596%,9265.8388,9126.1390,9265.8388,9126.1390
2019-08-20,全指医药,000991.SH,30.09,3.64,73.26,24.04,19.23%,8.42,2.75,19.43%,10.35%,2.3132,LOW,387.480亿元,-10.86,-0.117%,9254.9756,9268.0386,9282.4804,9219.0772
2019-08-21,全指医药,000991.SH,29.91,3.61,73.26,24.04,18.4%,8.42,2.75,18.37%,10.34%,2.3324,LOW,331.746亿元,-54.80,-0.592%,9200.1674,9244.1692,9253.0884,9165.1619
2019-08-22,全指医药,000991.SH,30.15,3.64,73.26,24.04,19.52%,8.42,2.75,19.40%,10.31%,2.3132,LOW,342.810亿元,71.174,0.7736%,9271.3417,9235.8150,9271.3417,9198.0337
2019-08-23,全指医药,000991.SH,30.82,3.7,73.26,24.04,23.32%,8.42,2.75,21.75%,10.26%,2.2757,LOW,481.233亿元,208.40,2.2477%,9479.7515,9277.7372,9522.8284,9243.9428
2019-08-26,全指医药,000991.SH,31,3.72,73.26,24.04,24.58%,8.42,2.75,22.17%,10.24%,2.2634,LOW,496.155亿元,53.300,0.5622%,9533.0521,9331.4958,9610.0541,9329.4114
2019-08-27,全指医药,000991.SH,31.41,3.77,73.26,24.04,26.43%,8.42,2.75,23.20%,10.19%,2.2334,LOW,540.887亿元,126.69,1.3289%,9659.7488,9594.1261,9748.1626,9593.9260
2019-08-28,全指医药,000991.SH,31.04,3.71,73.26,24.04,24.97%,8.42,2.75,21.93%,10.19%,2.2695,LOW,473.303亿元,-113.0,-1.169%,9546.6494,9661.5963,9661.5963,9507.5789
2019-08-29,全指医药,000991.SH,31,3.63,73.26,24.04,24.6%,8.42,2.75,19.3%,9.86%,2.3196,LOW,381.768亿元,-11.98,-0.125%,9534.6681,9536.6573,9564.9334,9479.8155
2019-08-30,全指医药,000991.SH,30.4,3.62,73.26,24.04,20.96%,8.42,2.75,18.58%,9.84%,2.3260,LOW,415.898亿元,-42.41,-0.444%,9492.257,9575.9892,9633.2360,9444.5666
2019-09-02,全指医药,000991.SH,30.91,3.68,73.26,24.04,23.96%,8.42,2.75,20.77%,9.82%,2.2880,LOW,404.777亿元,165.73,1.7459%,9657.9882,9508.9835,9658.0336,9499.8728
2019-09-03,全指医药,000991.SH,30.74,3.66,73.26,24.04,22.93%,8.42,2.75,20.18%,9.82%,2.3005,LOW,371.139亿元,-51.09,-0.528%,9606.8958,9667.6362,9667.6362,9561.1485
2019-09-04,全指医药,000991.SH,30.76,3.65,73.26,24.04,22.97%,8.42,2.75,20.11%,9.82%,2.3068,LOW,371.392亿元,4.0390,0.0420%,9610.9349,9600.4030,9637.4885,9520.5190
2019-09-05,全指医药,000991.SH,30.83,3.66,73.26,24.04,23.63%,8.42,2.75,20.29%,9.82%,2.3005,LOW,473.045亿元,22.619,0.2353%,9633.5541,9645.1315,9701.0056,9623.1681
2019-09-06,全指医药,000991.SH,31.09,3.69,73.26,24.04,25.67%,8.42,2.75,21.21%,9.82%,2.2818,LOW,401.571亿元,82.045,0.8516%,9715.5997,9662.6621,9715.6533,9597.0752
2019-09-09,全指医药,000991.SH,31.32,3.71,73.26,24.04,26.74%,8.42,2.75,22.34%,9.82%,2.2695,LOW,443.368亿元,73.350,0.7549%,9788.9498,9771.8678,9788.9498,9684.9397
2019-09-10,全指医药,000991.SH,31.7,3.75,73.26,24.04,27.92%,8.42,2.75,23.26%,9.82%,2.2453,LOW,519.079亿元,117.58,1.2011%,9906.5335,9797.9863,9926.5880,9751.4134
2019-09-11,全指医药,000991.SH,31.13,3.69,73.26,24.04,25.95%,8.42,2.75,21.14%,9.82%,2.2818,LOW,493.793亿元,-178.4,-1.800%,9728.1144,9937.2424,9955.2730,9716.3526
2019-09-12,全指医药,000991.SH,31.19,3.69,73.26,24.04,26.35%,8.42,2.75,21.21%,9.81%,2.2818,LOW,353.116亿元,19.929,0.2048%,9748.0443,9744.2392,9773.5238,9671.9283
2019-09-16,全指医药,000991.SH,31.05,3.7,73.26,24.04,25.4%,8.42,2.75,22.07%,9.81%,2.2757,LOW,367.869亿元,21.521,0.2207%,9769.5655,9772.1695,9792.4584,9738.5963
2019-09-17,全指医药,000991.SH,30.56,3.64,73.26,24.04,22.16%,8.42,2.75,19.74%,9.81%,2.3132,LOW,355.490亿元,-153.0,-1.566%,9616.5126,9756.8005,9772.4937,9590.1149
2019-09-18,全指医药,000991.SH,30.78,3.68,73.26,24.04,23.23%,8.42,2.75,20.7%,9.81%,2.2880,LOW,316.344亿元,70.480,0.7329%,9686.9929,9623.2590,9710.3854,9610.3175
2019-09-19,全指医药,000991.SH,31,3.7,73.26,24.04,24.95%,8.42,2.75,22.31%,9.81%,2.2757,LOW,314.633亿元,67.003,0.6916%,9753.9959,9709.5814,9753.9959,9661.4971
2019-09-20,全指医药,000991.SH,31.21,3.84,73.26,24.04,26.61%,8.42,2.75,26.43%,10.11%,2.1927,LOW,344.793亿元,67.852,0.6956%,9821.8482,9767.1725,9849.6601,9754.2435
2019-09-23,全指医药,000991.SH,30.75,3.79,73.26,24.04,23.03%,8.42,2.75,24.46%,10.11%,2.2216,LOW,316.978亿元,-144.0,-1.466%,9677.8099,9813.3432,9813.3432,9630.3687
2019-09-24,全指医药,000991.SH,31.07,3.83,73.26,24.04,25.86%,8.42,2.75,25.90%,10.11%,2.1984,LOW,417.352亿元,98.141,1.0140%,9775.9517,9697.2315,9856.1342,9697.1661
2019-09-25,全指医药,000991.SH,30.67,3.78,73.26,24.04,22.66%,8.42,2.75,24.46%,10.11%,2.2275,LOW,379.958亿元,-124.2,-1.270%,9651.708,9739.8790,9739.8790,9649.0582
2019-09-26,全指医药,000991.SH,30.12,3.72,73.26,24.04,19.36%,8.42,2.75,22.82%,10.11%,2.2634,LOW,347.169亿元,-174.3,-1.805%,9477.3311,9685.5484,9708.3213,9475.2390
2019-09-27,全指医药,000991.SH,30.25,3.73,73.26,24.04,20.34%,8.42,2.75,23.09%,10.11%,2.2574,LOW,256.135亿元,43.317,0.4570%,9520.6488,9482.4988,9548.8184,9419.9982
2019-09-30,全指医药,000991.SH,30.13,3.72,73.26,24.04,19.49%,8.42,2.75,22.82%,10.11%,2.2634,LOW,230.096亿元,-38.21,-0.401%,9482.4289,9518.0445,9580.4181,9479.6791
2019-10-08,全指医药,000991.SH,30.31,3.74,73.26,24.04,20.72%,8.42,2.75,23.54%,10.11%,2.2513,LOW,288.086亿元,54.604,0.5758%,9537.0333,9476.0314,9629.1695,9476.0314
2019-10-09,全指医药,000991.SH,30.25,3.72,73.26,24.04,20.34%,8.42,2.75,23.23%,10.11%,2.2634,LOW,264.389亿元,-19.10,-0.200%,9517.929,9517.8656,9521.1686,9399.8806
2019-10-10,全指医药,000991.SH,31.07,3.83,73.26,24.04,26.14%,8.42,2.75,26.68%,10.10%,2.1984,LOW,332.188亿元,259.69,2.7284%,9777.6206,9551.9206,9784.4529,9536.0331
2019-10-11,全指医药,000991.SH,31.18,3.84,73.26,24.04,26.86%,8.42,2.75,26.79%,10.10%,2.1927,LOW,315.592亿元,35.703,0.3651%,9813.3246,9804.8925,9841.1111,9766.7060
2019-10-14,全指医药,000991.SH,31.47,3.87,73.26,24.04,27.66%,8.42,2.75,27.77%,10.10%,2.1757,LOW,360.455亿元,88.462,0.9014%,9901.7874,9880.4757,9931.2743,9867.5093
2019-10-15,全指医药,000991.SH,31.15,3.86,73.26,24.04,26.63%,8.42,2.75,27.54%,10.10%,2.1813,LOW,337.216亿元,-11.82,-0.119%,9889.9634,9897.3690,9960.6012,9867.1051
2019-10-16,全指医药,000991.SH,31.32,3.87,73.26,24.04,27.29%,8.42,2.75,27.88%,10.10%,2.1757,LOW,383.097亿元,55.722,0.5634%,9945.6855,9905.7994,10001.1452,9905.7994
2019-10-17,全指医药,000991.SH,31.26,3.87,73.26,24.04,27.16%,8.42,2.75,27.92%,10.10%,2.1757,LOW,316.265亿元,-19.39,-0.194%,9926.2914,9961.0373,10019.4487,9876.3749
2019-10-18,全指医药,000991.SH,31.14,3.86,73.26,24.04,26.61%,8.42,2.75,27.47%,10.10%,2.1813,LOW,355.974亿元,-38.57,-0.388%,9887.7144,9946.9414,10025.7049,9865.7571
2019-10-21,全指医药,000991.SH,30.76,3.8,73.26,24.04,23.14%,8.42,2.75,25.49%,10.07%,2.2158,LOW,356.644亿元,-120.7,-1.220%,9766.9667,9879.3846,9909.0636,9690.7803
2019-10-22,全指医药,000991.SH,31.19,3.85,73.26,24.04,26.84%,8.42,2.75,27.33%,10.10%,2.1870,LOW,297.539亿元,135.23,1.3845%,9902.1991,9795.8426,9904.9945,9777.4625
2019-10-23,全指医药,000991.SH,30.71,3.78,73.26,24.04,22.82%,8.42,2.75,24.94%,10.08%,2.2275,LOW,311.536亿元,-150.8,-1.522%,9751.3427,9906.2980,9931.1329,9736.0738
2019-10-24,全指医药,000991.SH,30.53,3.74,73.26,24.04,21.78%,8.42,2.75,23.81%,10.17%,2.2513,LOW,287.596亿元,-58.83,-0.603%,9692.5061,9772.6413,9775.2005,9631.2620
2019-10-25,全指医药,000991.SH,30.92,3.77,73.26,24.04,24.34%,8.42,2.75,24.7%,10.22%,2.2334,LOW,333.555亿元,123.94,1.2787%,9816.4475,9724.3365,9829.8501,9690.6395
2019-10-28,全指医药,000991.SH,31.37,3.81,73.26,24.04,27.40%,8.42,2.75,26.0%,10.19%,2.2100,LOW,396.111亿元,145.67,1.4839%,9962.1258,9828.6263,9962.7155,9824.5956
2019-10-29,全指医药,000991.SH,31.4,3.86,73.26,24.04,27.40%,8.42,2.75,27.85%,10.29%,2.1813,LOW,391.796亿元,7.3503,0.0737%,9969.4762,9951.4515,10034.0243,9925.3620
2019-10-30,全指医药,000991.SH,30.93,3.8,73.26,24.04,24.36%,8.42,2.75,25.72%,10.23%,2.2158,LOW,365.753亿元,-76.49,-0.767%,9892.9815,9964.5125,9964.5125,9865.4395
2019-10-31,全指医药,000991.SH,31.03,3.8,73.26,24.04,25.31%,8.42,2.75,25.83%,10.09%,2.2158,LOW,395.068亿元,45.036,0.4552%,9938.0176,9909.0470,10008.5664,9889.4009
2019-11-01,全指医药,000991.SH,31.45,3.85,73.26,24.04,27.68%,8.42,2.75,27.63%,10.09%,2.1870,LOW,425.884亿元,122.59,1.2171%,10194.5422,10113.0384,10213.3049,10113.0384
2019-11-04,全指医药,000991.SH,31.83,3.91,73.26,24.04,28.68%,8.42,2.75,29.28%,10.09%,2.1535,LOW,425.884亿元,122.59,1.2171%,10194.5422,10113.0384,10213.3049,10113.0384
2019-11-05,全指医药,000991.SH,31.85,3.91,73.26,24.04,28.68%,8.42,2.75,29.34%,10.09%,2.1535,LOW,372.269亿元,7.4173,0.0727%,10201.9595,10205.2263,10237.1420,10137.9338
2019-11-06,全指医药,000991.SH,31.69,3.89,73.26,24.04,28.26%,8.42,2.75,28.77%,10.09%,2.1645,LOW,339.189亿元,-51.05,-0.500%,10150.9074,10203.0455,10210.4712,10129.9212
2019-11-07,全指医药,000991.SH,32,3.93,73.26,24.04,29.07%,8.42,2.75,29.93%,10.09%,2.1425,LOW,352.305亿元,98.982,0.9751%,10249.8896,10159.9355,10285.9072,10147.1345
2019-11-08,全指医药,000991.SH,31.89,3.92,73.26,24.04,28.81%,8.42,2.75,29.45%,10.09%,2.1480,LOW,344.277亿元,-34.84,-0.339%,10215.0434,10319.6164,10336.2438,10202.2203
2019-11-11,全指医药,000991.SH,31.14,3.82,73.26,24.04,26.02%,8.42,2.75,26.72%,10.09%,2.2042,LOW,347.672亿元,-241.5,-2.364%,9973.4905,10162.2895,10162.2895,9950.9979
2019-11-12,全指医药,000991.SH,30.98,3.84,73.26,24.04,24.52%,8.42,2.75,27.61%,10.09%,2.1927,LOW,300.627亿元,39.018,0.3912%,10012.5091,9985.8126,10013.3896,9902.3924
2019-11-13,全指医药,000991.SH,31.21,3.88,73.26,24.04,26.52%,8.42,2.75,28.7%,10.09%,2.1701,LOW,361.736亿元,72.826,0.7273%,10085.3356,10021.8243,10124.1059,9991.4729
2019-11-14,全指医药,000991.SH,31.55,3.92,73.26,24.04,27.68%,8.42,2.75,29.83%,10.09%,2.1480,LOW,338.874亿元,109.97,1.0903%,10195.3079,10084.1382,10214.1825,10084.1382
2019-11-15,全指医药,000991.SH,31.26,3.88,73.26,24.04,26.76%,8.42,2.75,28.74%,10.09%,2.1701,LOW,339.482亿元,-93.39,-0.916%,10101.9135,10202.9130,10225.1210,10101.4757
2019-11-18,全指医药,000991.SH,31.41,3.9,73.26,24.04,27.25%,8.42,2.75,29.11%,10.07%,2.1590,LOW,326.069亿元,48.901,0.4840%,10150.815,10114.0662,10160.5797,10085.7937
2019-11-19,全指医药,000991.SH,32.03,3.97,73.26,24.04,29.15%,8.42,2.75,32.19%,10.07%,2.1209,LOW,357.613亿元,201.74,1.9874%,10352.5609,10154.4025,10352.5609,10143.4851
2019-11-20,全指医药,000991.SH,32,3.97,73.26,24.04,28.93%,8.42,2.75,31.99%,10.07%,2.1209,LOW,369.782亿元,-10.88,-0.105%,10341.6726,10346.2247,10430.0795,10313.0892
2019-11-21,全指医药,000991.SH,31.63,3.92,73.26,24.04,28.04%,8.42,2.75,29.79%,10.07%,2.1480,LOW,340.074亿元,-121.0,-1.170%,10220.6556,10313.5944,10313.5944,10181.1675
2019-11-22,全指医药,000991.SH,30.64,3.79,73.26,24.04,21.88%,8.42,2.75,25.35%,10.07%,2.2216,LOW,486.384亿元,-317.6,-3.107%,9902.9663,10244.4764,10269.8797,9825.0352
2019-11-25,全指医药,000991.SH,30.32,3.75,73.26,24.04,20.41%,8.42,2.75,24.12%,10.07%,2.2453,LOW,360.224亿元,-102.8,-1.038%,9800.1442,9899.4513,9921.7314,9683.9493
2019-11-26,全指医药,000991.SH,30.5,3.77,73.26,24.04,21.08%,8.42,2.75,24.84%,10.07%,2.2334,LOW,327.172亿元,55.203,0.5632%,9855.3477,9838.5094,9877.8206,9777.4609
2019-11-27,全指医药,000991.SH,30.33,3.75,73.26,24.04,20.4%,8.42,2.75,24.08%,10.07%,2.2453,LOW,267.638亿元,-54.74,-0.555%,9800.5978,9830.9830,9853.1871,9750.4120
2019-11-28,全指医药,000991.SH,30.38,3.75,73.26,24.04,20.54%,8.42,2.75,24.19%,10.03%,2.2453,LOW,245.170亿元,16.337,0.1666%,9816.9357,9815.9902,9839.8961,9772.8210
2019-11-29,全指医药,000991.SH,29.81,3.68,73.26,24.04,17.46%,8.42,2.75,21.11%,10.03%,2.2880,LOW,364.976亿元,-183.2,-1.866%,9633.6893,9810.5850,9810.5850,9521.4402
2019-12-02,全指医药,000991.SH,29.45,3.64,73.26,24.04,15.93%,8.42,2.75,19.71%,10.03%,2.3132,LOW,292.592亿元,-116.1,-1.205%,9517.5666,9572.9393,9594.6885,9498.0504
2019-12-03,全指医药,000991.SH,29.45,3.64,73.26,24.04,15.98%,8.42,2.75,19.67%,10.03%,2.3132,LOW,305.525亿元,1.2325,0.0129%,9518.7992,9496.4884,9522.0381,9369.4154
2019-12-04,全指医药,000991.SH,29.59,3.66,73.26,24.04,16.55%,8.42,2.75,20.44%,10.03%,2.3005,LOW,245.454亿元,43.161,0.4534%,9561.961,9491.0394,9593.9230,9472.6720
2019-12-05,全指医药,000991.SH,29.92,3.7,73.26,24.04,18.34%,8.42,2.75,22.68%,10.03%,2.2757,LOW,275.167亿元,107.52,1.1244%,9669.4879,9590.8509,9701.6417,9590.8509
2019-12-06,全指医药,000991.SH,30.09,3.73,73.26,24.04,19.0%,8.42,2.75,23.61%,10.03%,2.2574,LOW,246.230亿元,53.692,0.5552%,9723.1807,9684.9717,9723.1996,9648.8667
2019-12-09,全指医药,000991.SH,29.63,3.67,73.26,24.04,16.66%,8.42,2.75,20.7%,10.04%,2.2943,LOW,324.451亿元,-148.1,-1.523%,9575.0353,9741.8379,9742.3708,9540.8672
2019-12-10,全指医药,000991.SH,29.88,3.7,73.26,24.04,17.94%,8.42,2.75,22.48%,10.04%,2.2757,LOW,277.340亿元,80.491,0.8406%,9655.527,9548.3464,9655.5270,9535.5500
2019-12-11,全指医药,000991.SH,29.8,3.69,73.26,24.04,17.37%,8.42,2.75,21.52%,10.04%,2.2818,LOW,255.674亿元,-24.06,-0.249%,9631.462,9666.1020,9666.1020,9599.9086
2019-12-12,全指医药,000991.SH,29.76,3.68,73.26,24.04,17.05%,8.42,2.75,21.07%,9.99%,2.2880,LOW,270.675亿元,-14.66,-0.152%,9616.8004,9650.2832,9650.2832,9597.0484
2019-12-13,全指医药,000991.SH,30.22,3.74,73.26,24.04,19.77%,8.42,2.75,24.29%,9.99%,2.2513,LOW,354.863亿元,149.38,1.5533%,9766.1848,9674.1841,9773.2265,9663.5947
2019-12-16,全指医药,000991.SH,30.46,3.8,73.26,24.04,20.93%,8.42,2.75,26.63%,10.03%,2.2158,LOW,387.382亿元,76.310,0.7813%,9842.4955,9800.4430,9842.4955,9736.3581
2019-12-17,全指医药,000991.SH,30.74,3.84,73.26,24.04,22.42%,8.42,2.75,27.85%,10.03%,2.1927,LOW,431.250亿元,91.323,0.9278%,9933.8192,9838.1676,9944.6535,9792.7401
2019-12-18,全指医药,000991.SH,30.42,3.8,73.26,24.04,20.66%,8.42,2.75,26.27%,10.03%,2.2158,LOW,382.014亿元,-102.3,-1.029%,9831.5133,9925.8883,9925.8883,9807.0569
2019-12-19,全指医药,000991.SH,30.56,3.81,73.26,24.04,21.62%,8.42,2.75,27.1%,10.04%,2.2100,LOW,343.156亿元,43.790,0.4454%,9875.3041,9839.7475,9882.3831,9809.4559
2019-12-20,全指医药,000991.SH,30.29,3.78,73.26,24.04,20.03%,8.42,2.75,25.52%,10.04%,2.2275,LOW,350.629亿元,-85.64,-0.867%,9789.6633,9885.8687,9899.6337,9786.6461
2019-12-23,全指医药,000991.SH,29.97,3.75,73.26,24.04,18.3%,8.42,2.75,24.32%,10.04%,2.2453,LOW,316.025亿元,-102.7,-1.049%,9686.8639,9769.3498,9838.1156,9673.7970
2019-12-24,全指医药,000991.SH,30.1,3.76,73.26,24.04,18.66%,8.42,2.75,24.77%,10.04%,2.2394,LOW,264.909亿元,42.054,0.4341%,9728.9188,9693.3091,9729.0566,9676.4968
2019-12-25,全指医药,000991.SH,30.11,3.76,73.26,24.04,18.70%,8.42,2.75,24.84%,10.04%,2.2394,LOW,297.946亿元,1.0418,0.0107%,9729.9606,9716.8890,9734.0159,9684.3442
2019-12-26,全指医药,000991.SH,30.31,3.79,73.26,24.04,20.13%,8.42,2.75,25.69%,10.04%,2.2216,LOW,295.546亿元,64.473,0.6626%,9794.4342,9736.3242,9794.4550,9729.0781
2019-12-27,全指医药,000991.SH,30.09,3.76,73.26,24.04,18.59%,8.42,2.75,24.63%,10.03%,2.2394,LOW,339.758亿元,-68.80,-0.702%,9725.6286,9792.6343,9824.3455,9720.2905
2019-12-30,全指医药,000991.SH,30.2,3.77,73.26,24.04,19.23%,8.42,2.75,24.97%,10.02%,2.2334,LOW,311.512亿元,34.181,0.3514%,9759.8102,9700.9739,9761.9176,9614.5744
2019-12-31,全指医药,000991.SH,30.89,3.85,73.26,24.04,23.59%,8.42,2.75,28.53%,10.02%,2.1870,LOW,475.194亿元,222.34,2.2781%,9982.1577,9759.5121,10016.8816,9754.7469
2020-01-02,全指医药,000991.SH,30.86,3.86,73.26,24.04,23.48%,8.42,2.75,28.91%,10.02%,2.1813,LOW,497.540亿元,29.574,0.2962%,10011.7326,10020.3377,10027.1390,9927.4212
2020-01-03,全指医药,000991.SH,30.78,3.84,73.26,24.04,22.7%,8.42,2.75,28.26%,10.01%,2.1927,LOW,417.283亿元,-26.07,-0.260%,9985.6603,10022.9019,10039.1178,9950.4259
